COUNTY STATE 1990TP 1990NHP 1990HP 1990HSP 2000TP 2000NHP 2000HP 2000HSP 2010TP 2010NHP 2010HP 2010HSP 2011TP 2011NHP 2011HP 2011HSP
SocorroCounty NewMexico 14764 7707 7057 47,80 18078 9268 8810 48,73 17866 9202 8664 48,49 17873 9232 8641 48,35
TaosCounty NewMexico 23118 8110 15008 64,92 29979 12609 17370 57,94 32937 14556 18381 55,81 32917 14448 18469 56,11
TorranceCounty NewMexico 10285 6393 3892 37,84 16911 10628 6283 37,15 16383 9984 6399 39,06 16345 9820 6525 39,92
UnionCounty NewMexico 4124 2734 1390 33,71 4174 2709 1465 35,10 4549 2744 1805 39,68 4433 2640 1793 40,45
ValenciaCounty NewMexico 45235 22502 22733 50,26 66152 29781 36371 54,98 76569 31964 44605 58,25 77070 31928 45142 58,57
AlbanyCounty NewYork 292594 287283 5311 1,82 294565 285486 9079 3,08 304204 289287 14917 4,90 303565 287874 15691 5,17
AlleganyCounty NewYork 50470 50157 313 0,62 49927 49473 454 0,91 48946 48276 670 1,37 48778 48075 703 1,44
BronxCounty NewYork 1203789 680678 523111 43,46 1332650 687945 644705 48,38 1385108 643695 741413 53,53 1392002 643564 748438 53,77
BroomeCounty NewYork 212160 209682 2478 1,17 200536 196550 3986 1,99 200600 193822 6778 3,38 199031 192060 6971 3,50
CattaraugusCounty NewYork 84234 83700 534 0,63 83955 83164 791 0,94 80317 78972 1345 1,67 79832 78405 1427 1,79
CayugaCounty NewYork 82313 81111 1202 1,46 81963 80352 1611 1,97 80026 78130 1896 2,37 79738 77732 2006 2,52
ChautauquaCounty NewYork 141895 137840 4055 2,86 139750 133849 5901 4,22 134905 126664 8241 6,11 134368 125905 8463 6,30
ChemungCounty NewYork 95195 93754 1441 1,51 91070 89461 1609 1,77 88830 86590 2240 2,52 88840 86441 2399 2,70
ChenangoCounty NewYork 51768 51292 476 0,92 51401 50853 548 1,07 50477 49548 929 1,84 50118 49178 940 1,88
ClintonCounty NewYork 85969 83864 2105 2,45 79894 77930 1964 2,46 82128 80074 2054 2,50 81945 79820 2125 2,59
ColumbiaCounty NewYork 62982 61961 1021 1,62 63094 61496 1598 2,53 63096 60642 2454 3,89 62550 60019 2531 4,05
CortlandCounty NewYork 48963 48516 447 0,91 48599 48034 565 1,16 49336 48242 1094 2,22 49363 48164 1199 2,43
DelawareCounty NewYork 47225 46689 536 1,13 48055 47072 983 2,05 47980 46420 1560 3,25 47559 45958 1601 3,37
DutchessCounty NewYork 259462 249697 9765 3,76 280150 262090 18060 6,45 297488 266221 31267 10,51 297999 265863 32136 10,78
ErieCounty NewYork 968532 946283 22249 2,30 950265 919211 31054 3,27 919040 877309 41731 4,54 918028 874664 43364 4,72
EssexCounty NewYork 37152 36404 748 2,01 38851 38000 851 2,19 39370 38377 993 2,52 39181 38145 1036 2,64
FranklinCounty NewYork 46540 45417 1123 2,41 51134 49081 2053 4,01 51599 50093 1506 2,92 51551 49979 1572 3,05
FultonCounty NewYork 54191 53780 411 0,76 55073 54189 884 1,61 55531 54268 1263 2,27 55180 53846 1334 2,42
GeneseeCounty NewYork 60060 59609 451 0,75 60370 59466 904 1,50 60079 58463 1616 2,69 59993 58280 1713 2,86
GreeneCounty NewYork 44739 43217 1522 3,40 48195 46120 2075 4,31 49221 46802 2419 4,91 48954 46471 2483 5,07
HamiltonCounty NewYork 5279 5248 31 0,59 5379 5322 57 1,06 4836 4785 51 1,05 4793 4735 58 1,21
HerkimerCounty NewYork 65797 65427 370 0,56 64427 63847 580 0,90 64519 63479 1040 1,61 64160 63066 1094 1,71
JeffersonCounty NewYork 110943 107807 3136 2,83 111738 107061 4677 4,19 116229 110086 6143 5,29 117910 110711 7199 6,11
KingsCounty NewYork 2300664 1838253 462411 20,10 2465326 1977448 487878 19,79 2504700 2008415 496285 19,81 2532645 2026092 506553 20,00
LewisCounty NewYork 26796 26668 128 0,48 26944 26772 172 0,64 27087 26730 357 1,32 27072 26695 377 1,39
LivingstonCounty NewYork 62372 61397 975 1,56 64328 62869 1459 2,27 65393 63591 1802 2,76 65070 63157 1913 2,94
MadisonCounty NewYork 69120 68548 572 0,83 69441 68707 734 1,06 73442 72126 1316 1,79 73365 71903 1462 1,99
MonroeCounty NewYork 713968 687518 26450 3,70 735343 696278 39065 5,31 744344 690339 54005 7,26 745625 689820 55805 7,48
MontgomeryCounty NewYork 51981 49278 2703 5,20 49708 46275 3433 6,91 50219 44565 5654 11,26 49916 44073 5843 11,71
NassauCounty NewYork 1287348 1209962 77386 6,01 1334544 1201262 133282 9,99 1339532 1144177 195355 14,58 1344436 1142414 202022 15,03
NewYorkCounty NewYork 1487536 1100906 386630 25,99 1537195 1119379 417816 27,18 1585873 1182296 403577 25,45 1601948 1191267 410681 25,64
NiagaraCounty NewYork 220756 218658 2098 0,95 219846 216933 2913 1,33 216469 211775 4694 2,17 216011 210969 5042 2,33
OneidaCounty NewYork 250836 245032 5804 2,31 235469 227924 7545 3,20 234878 224059 10819 4,61 234287 223039 11248 4,80
OnondagaCounty NewYork 468973 461778 7195 1,53 458336 447161 11175 2,44 467026 448197 18829 4,03 466960 447100 19860 4,25
OntarioCounty NewYork 95101 93835 1266 1,33 100224 98075 2149 2,14 107931 104252 3679 3,41 108525 104544 3981 3,67
OrangeCounty NewYork 307647 286112 21535 7,00 341367 301629 39738 11,64 372813 305628 67185 18,02 374872 305706 69166 18,45
OrleansCounty NewYork 41846 40817 1029 2,46 44171 42452 1719 3,89 42883 41126 1757 4,10 42622 40808 1814 4,26
OswegoCounty NewYork 121771 120612 1159 0,95 122377 120785 1592 1,30 122109 119557 2552 2,09 122228 119510 2718 2,22
OtsegoCounty NewYork 60517 59797 720 1,19 61676 60505 1171 1,90 62259 60338 1921 3,09 61917 59923 1994 3,22
PutnamCounty NewYork 83941 81695 2246 2,68 95745 89769 5976 6,24 99710 88049 11661 11,69 99933 87931 12002 12,01
QueensCounty NewYork 1951598 1570478 381120 19,53 2229379 1672774 556605 24,97 2230722 1616972 613750 27,51 2247848 1622832 625016 27,81
RensselaerCounty NewYork 154429 152565 1864 1,21 152538 149313 3225 2,11 159429 153349 6080 3,81 159395 152896 6499 4,08
RichmondCounty NewYork 378977 348738 30239 7,98 443728 390178 53550 12,07 468730 387679 81051 17,29 470467 387850 82617 17,56
RocklandCounty NewYork 265475 247764 17711 6,67 286753 257571 29182 10,18 311687 262904 48783 15,65 315158 264472 50686 16,08
"St LawrenceCounty" NewYork 111974 110699 1275 1,14 111931 109923 2008 1,79 111944 109798 2146 1,92 111690 109425 2265 2,03
SaratogaCounty NewYork 181276 179325 1951 1,08 200635 197801 2834 1,41 219607 214328 5279 2,40 220882 215140 5742 2,60
SchenectadyCounty NewYork 149285 146796 2489 1,67 146555 141916 4639 3,17 154727 145900 8827 5,70 155058 145773 9285 5,99
SchoharieCounty NewYork 31859 31321 538 1,69 31582 30994 588 1,86 32749 31825 924 2,82 32578 31632 946 2,90
SchuylerCounty NewYork 18662 18497 165 0,88 19224 18989 235 1,22 18343 18109 234 1,28 18361 18081 280 1,52
SenecaCounty NewYork 33683 33320 363 1,08 33342 32683 659 1,98 35251 34299 952 2,70 35198 34153 1045 2,97
SteubenCounty NewYork 99088 98570 518 0,52 98726 97930 796 0,81 98990 97619 1371 1,38 99033 97517 1516 1,53
SuffolkCounty NewYork 1321864 1234012 87852 6,65 1419369 1269958 149411 10,53 1493350 1247111 246239 16,49 1498816 1243330 255486 17,05
SullivanCounty NewYork 69277 64530 4747 6,85 73966 67127 6839 9,25 77547 66993 10554 13,61 76900 66221 10679 13,89
TiogaCounty NewYork 52337 51970 367 0,70 51784 51275 509 0,98 51125 50431 694 1,36 51043 50271 772 1,51
TompkinsCounty NewYork 94097 91980 2117 2,25 96501 93533 2968 3,08 101564 97300 4264 4,20 101723 97059 4664 4,59
UlsterCounty NewYork 165304 158472 6832 4,13 177749 166808 10941 6,16 182493 166584 15909 8,72 182448 166076 16372 8,97
WarrenCounty NewYork 59209 58733 476 0,80 63303 62640 663 1,05 65707 64529 1178 1,79 65831 64552 1279 1,94
WashingtonCounty NewYork 59330 58017 1313 2,21 61042 59810 1232 2,02 63216 61770 1446 2,29 63165 61662 1503 2,38
WayneCounty NewYork 89123 87605 1518 1,70 93765 91502 2263 2,41 93772 90296 3476 3,71 93436 89767 3669 3,93
WestchesterCounty NewYork 874866 788672 86194 9,85 923459 779335 144124 15,61 949113 742081 207032 21,81 955899 741812 214087 22,40
WyomingCounty NewYork 42507 41503 1004 2,36 43424 42146 1278 2,94 42155 40911 1244 2,95 41944 40657 1287 3,07
YatesCounty NewYork 22810 22580 230 1,01 24621 24393 228 0,93 25348 24927 421 1,66 25454 24975 479 1,88
AlamanceCounty NorthCarolina 108213 107477 736 0,68 130800 121965 8835 6,75 151131 134492 16639 11,01 153291 135785 17506 11,42
AlexanderCounty NorthCarolina 27544 27360 184 0,67 33603 32762 841 2,50 37198 35597 1601 4,30 37087 35439 1648 4,44
AlleghanyCounty NorthCarolina 9590 9505 85 0,89 10677 10147 530 4,96 11155 10151 1004 9,00 11052 10030 1022 9,25
AnsonCounty NorthCarolina 23474 23407 67 0,29 25275 25064 211 0,83 26948 26136 812 3,01 26609 25757 852 3,20
AsheCounty NorthCarolina 22209 22107 102 0,46 24384 23794 590 2,42 27281 25970 1311 4,81 27143 25841 1302 4,80
AveryCounty NorthCarolina 14867 14749 118 0,79 17167 16754 413 2,41 17797 17000 797 4,48 17572 16720 852 4,85
BeaufortCounty NorthCarolina 42283 42086 197 0,47 44958 43503 1455 3,24 47759 44593 3166 6,63 47691 44371 3320 6,96
BertieCounty NorthCarolina 20388 20356 32 0,16 19773 19578 195 0,99 21282 21015 267 1,25 20874 20590 284 1,36
BladenCounty NorthCarolina 28663 28513 150 0,52 32278 31080 1198 3,71 35190 32688 2502 7,11 34928 32416 2512 7,19
BrunswickCounty NorthCarolina 50985 50609 376 0,74 73143 71183 1960 2,68 107431 101882 5549 5,17 110097 104433 5664 5,14
BuncombeCounty NorthCarolina 174821 173648 1173 0,67 206330 200600 5730 2,78 238318 224064 14254 5,98 241419 226496 14923 6,18
BurkeCounty NorthCarolina 75744 75400 344 0,45 89148 85968 3180 3,57 90912 86278 4634 5,10 90904 85878 5026 5,53
CabarrusCounty NorthCarolina 98935 98452 483 0,49 131063 124443 6620 5,05 178011 161244 16767 9,42 181468 164017 17451 9,62
CaldwellCounty NorthCarolina 70709 70394 315 0,45 77415 75488 1927 2,49 83029 79233 3796 4,57 82395 78544 3851 4,67
CamdenCounty NorthCarolina 5904 5880 24 0,41 6885 6836 49 0,71 9980 9765 215 2,15 10014 9752 262 2,62
CarteretCounty NorthCarolina 52556 52106 450 0,86 59383 58348 1035 1,74 66469 64228 2241 3,37 67373 64887 2486 3,69
CaswellCounty NorthCarolina 20693 20557 136 0,66 23501 23086 415 1,77 23719 22975 744 3,14 23403 22633 770 3,29
CatawbaCounty NorthCarolina 118412 117491 921 0,78 141685 133799 7886 5,57 154358 141326 13032 8,44 154181 141063 13118 8,51
ChathamCounty NorthCarolina 38759 38195 564 1,46 49329 44586 4743 9,62 63505 55277 8228 12,96 64195 55735 8460 13,18
CherokeeCounty NorthCarolina 20170 20039 131 0,65 24298 23995 303 1,25 27444 26756 688 2,51 27194 26492 702 2,58
ChowanCounty NorthCarolina 13506 13411 95 0,70 14526 14307 219 1,51 14793 14326 467 3,16 14853 14324 529 3,56
ClayCounty NorthCarolina 7155 7115 40 0,56 8775 8702 73 0,83 10587 10329 258 2,44 10563 10293 270 2,56
ClevelandCounty NorthCarolina 84714 84338 376 0,44 96287 94854 1433 1,49 98078 95322 2756 2,81 97489 94585 2904 2,98
ColumbusCounty NorthCarolina 49587 49345 242 0,49 54749 53480 1269 2,32 58098 55436 2662 4,58 57712 54990 2722 4,72
CravenCounty NorthCarolina 81613 79792 1821 2,23 91436 87759 3677 4,02 103505 97233 6272 6,06 104786 98011 6775 6,47
CumberlandCounty NorthCarolina 274566 261268 13298 4,84 302963 282044 20919 6,90 319431 289241 30190 9,45 324885 292868 32017 9,85
CurrituckCounty NorthCarolina 13736 13626 110 0,80 18190 17929 261 1,43 23547 22843 704 2,99 23955 23194 761 3,18
DareCounty NorthCarolina 22746 22547 199 0,87 29967 29301 666 2,22 33920 31710 2210 6,52 34307 32055 2252 6,56
DavidsonCounty NorthCarolina 126677 126075 602 0,48 147246 142481 4765 3,24 162878 152470 10408 6,39 162697 152147 10550 6,48
DavieCounty NorthCarolina 27859 27730 129 0,46 34835 33626 1209 3,47 41240 38744 2496 6,05 41552 38913 2639 6,35
DuplinCounty NorthCarolina 39995 38980 1015 2,54 49063 41637 7426 15,14 58505 46446 12059 20,61 59542 47037 12505 21,00
DurhamCounty NorthCarolina 181835 179781 2054 1,13 223314 206275 17039 7,63 267587 231510 36077 13,48 273392 236499 36893 13,49
EdgecombeCounty NorthCarolina 56558 56303 255 0,45 55606 54052 1554 2,79 56552 54448 2104 3,72 56041 53876 2165 3,86
ForsythCounty NorthCarolina 265878 263776 2102 0,79 306067 286490 19577 6,40 350670 308895 41775 11,91 354952 311721 43231 12,18
FranklinCounty NorthCarolina 36414 36124 290 0,80 47260 45160 2100 4,44 60619 55843 4776 7,88 61140 56239 4901 8,02
GastonCounty NorthCarolina 175093 174229 864 0,49 190365 184646 5719 3,00 206086 193885 12201 5,92 207031 194415 12616 6,09
GatesCounty NorthCarolina 9305 9284 21 0,23 10516 10435 81 0,77 12197 12024 173 1,42 12043 11857 186 1,54
GrahamCounty NorthCarolina 7196 7167 29 0,40 7993 7933 60 0,75 8861 8667 194 2,19 8802 8587 215 2,44
GranvilleCounty NorthCarolina 38345 37989 356 0,93 48498 46547 1951 4,02 59916 55434 4482 7,48 59976 55347 4629 7,72
GreeneCounty NorthCarolina 15384 15215 169 1,10 18974 17463 1511 7,96 21362 18308 3054 14,30 21556 18400 3156 14,64
GuilfordCounty NorthCarolina 347420 344533 2887 0,83 421048 405063 15985 3,80 488406 453580 34826 7,13 495279 459084 36195 7,31
HalifaxCounty NorthCarolina 55516 55279 237 0,43 57370 56791 579 1,01 54691 53539 1152 2,11 54173 52939 1234 2,28
HarnettCounty NorthCarolina 67822 66663 1159 1,71 91025 85689 5336 5,86 114678 102319 12359 10,78 119256 105927 13329 11,18
HaywoodCounty NorthCarolina 46942 46702 240 0,51 54033 53270 763 1,41 59036 57037 1999 3,39 58855 56835 2020 3,43
HendersonCounty NorthCarolina 69285 68439 846 1,22 89173 84293 4880 5,47 106740 96316 10424 9,77 107927 97169 10758 9,97
HertfordCounty NorthCarolina 22523 22442 81 0,36 22601 22247 354 1,57 24669 24025 644 2,61 24433 23756 677 2,77
HokeCounty NorthCarolina 22856 22638 218 0,95 33646 31231 2415 7,18 46952 41129 5823 12,40 49272 43066 6206 12,60
HydeCounty NorthCarolina 5411 5368 43 0,79 5826 5695 131 2,25 5810 5399 411 7,07 5822 5407 415 7,13
IredellCounty NorthCarolina 92931 92259 672 0,72 122660 118478 4182 3,41 159437 148593 10844 6,80 161202 149994 11208 6,95
JacksonCounty NorthCarolina 26846 26691 155 0,58 33121 32544 577 1,74 40271 38233 2038 5,06 40285 38230 2055 5,10
JohnstonCounty NorthCarolina 81306 80044 1262 1,55 121965 112525 9440 7,74 168878 147064 21814 12,92 172595 150171 22424 12,99
JonesCounty NorthCarolina 9414 9361 53 0,56 10381 10099 282 2,72 10153 9755 398 3,92 10020 9576 444 4,43
LeeCounty NorthCarolina 41374 40574 800 1,93 49040 43325 5715 11,65 57866 47290 10576 18,28 58752 47838 10914 18,58
LenoirCounty NorthCarolina 57274 56811 463 0,81 59648 57757 1891 3,17 59495 55578 3917 6,58 59339 55280 4059 6,84
LincolnCounty NorthCarolina 50319 49749 570 1,13 63780 60124 3656 5,73 78265 73027 5238 6,69 78932 73503 5429 6,88
McDowellCounty NorthCarolina 35681 35567 114 0,32 42151 40937 1214 2,88 44996 42604 2392 5,32 45104 42631 2473 5,48
MaconCounty NorthCarolina 23499 23334 165 0,70 29811 29357 454 1,52 33922 31692 2230 6,57 34074 31802 2272 6,67
MadisonCounty NorthCarolina 16953 16867 86 0,51 19635 19369 266 1,35 20764 20341 423 2,04 20816 20360 456 2,19
MartinCounty NorthCarolina 25078 24979 99 0,39 25593 25065 528 2,06 24505 23736 769 3,14 24180 23384 796 3,29
MecklenburgCounty NorthCarolina 511433 504740 6693 1,31 695454 650583 44871 6,45 919628 807684 111944 12,17 944373 827379 116994 12,39
MitchellCounty NorthCarolina 14433 14383 50 0,35 15687 15376 311 1,98 15579 14948 631 4,05 15445 14761 684 4,43
MontgomeryCounty NorthCarolina 23346 22790 556 2,38 26822 24025 2797 10,43 27798 23872 3926 14,12 27667 23648 4019 14,53
MooreCounty NorthCarolina 59013 58543 470 0,80 74769 71788 2981 3,99 88247 82986 5261 5,96 89352 83942 5410 6,05
NashCounty NorthCarolina 76677 76071 606 0,79 87420 84481 2939 3,36 95840 89825 6015 6,28 96116 89891 6225 6,48
NewHanoverCounty NorthCarolina 120284 119360 924 0,77 160307 157031 3276 2,04 202667 191951 10716 5,29 206189 195100 11089 5,38
NorthamptonCounty NorthCarolina 20798 20682 116 0,56 22086 21925 161 0,73 22099 21794 305 1,38 21893 21561 332 1,52
OnslowCounty NorthCarolina 149838 141803 8035 5,36 150355 139459 10896 7,25 177772 159876 17896 10,07 179719 160825 18894 10,51
OrangeCounty NorthCarolina 93851 92572 1279 1,36 118227 112954 5273 4,46 133801 122784 11017 8,23 135755 124712 11043 8,13
PamlicoCounty NorthCarolina 11372 11311 61 0,54 12934 12763 171 1,32 13144 12732 412 3,13 13197 12777 420 3,18
PasquotankCounty NorthCarolina 31298 31052 246 0,79 34897 34468 429 1,23 40661 39019 1642 4,04 40696 39022 1674 4,11
PenderCounty NorthCarolina 28855 28582 273 0,95 41082 39586 1496 3,64 52217 49023 3194 6,12 53399 49983 3416 6,40
PerquimansCounty NorthCarolina 10447 10419 28 0,27 11368 11300 68 0,60 13453 13167 286 2,13 13487 13175 312 2,31
PersonCounty NorthCarolina 30180 29931 249 0,83 35623 34877 746 2,09 39464 37871 1593 4,04 39637 37968 1669 4,21
PittCounty NorthCarolina 107924 106947 977 0,91 133798 129582 4216 3,15 168148 158946 9202 5,47 171134 161582 9552 5,58
PolkCounty NorthCarolina 14416 14301 115 0,80 18324 17773 551 3,01 20510 19388 1122 5,47 20256 19088 1168 5,77
RandolphCounty NorthCarolina 106546 105812 734 0,69 130454 121808 8646 6,63 141752 127054 14698 10,37 142358 127116 15242 10,71
RichmondCounty NorthCarolina 44518 44225 293 0,66 46564 45245 1319 2,83 46639 43898 2741 5,88 46611 43706 2905 6,23
RobesonCounty NorthCarolina 105179 104475 704 0,67 123339 117345 5994 4,86 134168 123236 10932 8,15 135517 124177 11340 8,37
RockinghamCounty NorthCarolina 86064 85444 620 0,72 91928 89103 2825 3,07 93643 88484 5159 5,51 93329 88014 5315 5,69
RowanCounty NorthCarolina 110605 109954 651 0,59 130340 124971 5369 4,12 138428 127784 10644 7,69 138019 127169 10850 7,86
RutherfordCounty NorthCarolina 56918 56576 342 0,60 62899 61763 1136 1,81 67810 65413 2397 3,53 67538 65061 2477 3,67
SampsonCounty NorthCarolina 47297 46570 727 1,54 60161 53684 6477 10,77 63431 52991 10440 16,46 63734 52938 10796 16,94
ScotlandCounty NorthCarolina 33754 33436 318 0,94 35998 35575 423 1,18 36157 35403 754 2,09 35861 34986 875 2,44
StanlyCounty NorthCarolina 51765 51456 309 0,60 58100 56863 1237 2,13 60585 58419 2166 3,58 60626 58352 2274 3,75
StokesCounty NorthCarolina 37223 36969 254 0,68 44711 43875 836 1,87 47401 46147 1254 2,65 47242 45945 1297 2,75
SurryCounty NorthCarolina 61704 61102 602 0,98 71219 66599 4620 6,49 73673 66518 7155 9,71 73714 66345 7369 10,00
SwainCounty NorthCarolina 11268 11190 78 0,69 12968 12777 191 1,47 13981 13441 540 3,86 14043 13455 588 4,19
TransylvaniaCounty NorthCarolina 25520 25366 154 0,60 29334 29036 298 1,02 33090 32126 964 2,91 32820 31875 945 2,88
TyrrellCounty NorthCarolina 3856 3845 11 0,29 4149 3999 150 3,62 4407 4167 240 5,45 4364 4074 290 6,65
UnionCounty NorthCarolina 84211 83536 675 0,80 123677 116040 7637 6,17 201292 180325 20967 10,42 205463 183514 21949 10,68
VanceCounty NorthCarolina 38892 38621 271 0,70 42954 40997 1957 4,56 45422 42371 3051 6,72 45307 42155 3152 6,96
WakeCounty NorthCarolina 423380 417984 5396 1,27 627846 593861 33985 5,41 900993 813071 87922 9,76 929780 837131 92649 9,96
WarrenCounty NorthCarolina 17265 17167 98 0,57 19972 19655 317 1,59 20972 20280 692 3,30 20861 20158 703 3,37
WashingtonCounty NorthCarolina 13997 13932 65 0,46 13723 13412 311 2,27 13228 12762 466 3,52 12973 12476 497 3,83
WataugaCounty NorthCarolina 36952 36703 249 0,67 42695 42073 622 1,46 51079 49366 1713 3,35 51333 49536 1797 3,50
WayneCounty NorthCarolina 104666 103310 1356 1,30 113329 107725 5604 4,94 122623 110461 12162 9,92 123697 111225 12472 10,08
WilkesCounty NorthCarolina 59393 59031 362 0,61 65632 63370 2262 3,45 69340 65568 3772 5,44 68984 65111 3873 5,61
WilsonCounty NorthCarolina 66061 65524 537 0,81 73814 69357 4457 6,04 81234 73510 7724 9,51 81452 73535 7917 9,72
YadkinCounty NorthCarolina 30488 30100 388 1,27 36348 33991 2357 6,48 38406 34657 3749 9,76 38279 34436 3843 10,04
YanceyCounty NorthCarolina 15419 15370 49 0,32 17774 17296 478 2,69 17818 17004 814 4,57 17701 16903 798 4,51
AdamsCounty NorthDakota 3174 3173 1 0,03 2593 2586 7 0,27 2343 2323 20 0,85 2307 2284 23 1,00
BarnesCounty NorthDakota 12545 12511 34 0,27 11775 11711 64 0,54 11066 10943 123 1,11 11056 10922 134 1,21
BensonCounty NorthDakota 7198 7174 24 0,33 6964 6909 55 0,79 6660 6583 77 1,16 6723 6634 89 1,32
BillingsCounty NorthDakota 1108 1108 0 0,00 888 885 3 0,34 783 779 4 0,51 816 809 7 0,86
BottineauCounty NorthDakota 8011 7995 16 0,20 7149 7114 35 0,49 6429 6347 82 1,28 6443 6350 93 1,44
BowmanCounty NorthDakota 3596 3590 6 0,17 3242 3220 22 0,68 3151 3073 78 2,48 3134 3047 87 2,78
BurkeCounty NorthDakota 3002 2988 14 0,47 2242 2234 8 0,36 1968 1931 37 1,88 2033 1988 45 2,21
BurleighCounty NorthDakota 60131 59770 361 0,60 69416 68948 468 0,67 81308 80322 986 1,21 83145 81965 1180 1,42
CassCounty NorthDakota 102874 102174 700 0,68 123138 121620 1518 1,23 149778 146763 3015 2,01 152368 149020 3348 2,20
CavalierCounty NorthDakota 6064 6056 8 0,13 4831 4800 31 0,64 3993 3969 24 0,60 3939 3902 37 0,94
DickeyCounty NorthDakota 6107 6074 33 0,54 5757 5679 78 1,35 5289 5189 100 1,89 5317 5210 107 2,01
DivideCounty NorthDakota 2899 2892 7 0,24 2283 2269 14 0,61 2071 2041 30 1,45 2125 2090 35 1,65
DunnCounty NorthDakota 4005 3979 26 0,65 3600 3573 27 0,75 3536 3498 38 1,07 3720 3658 62 1,67
EddyCounty NorthDakota 2951 2947 4 0,14 2757 2740 17 0,62 2385 2333 52 2,18 2380 2325 55 2,31
EmmonsCounty NorthDakota 4830 4823 7 0,14 4331 4281 50 1,15 3550 3516 34 0,96 3546 3512 34 0,96
FosterCounty NorthDakota 3983 3973 10 0,25 3759 3752 7 0,19 3343 3314 29 0,87 3341 3308 33 0,99
GoldenValleyCounty NorthDakota 2108 2107 1 0,05 1924 1904 20 1,04 1680 1645 35 2,08 1752 1715 37 2,11
GrandForksCounty NorthDakota 70683 69630 1053 1,49 66109 64750 1359 2,06 66861 64910 1951 2,92 66598 64558 2040 3,06
GrantCounty NorthDakota 3549 3539 10 0,28 2841 2824 17 0,60 2394 2387 7 0,29 2337 2328 9 0,39
GriggsCounty NorthDakota 3303 3299 4 0,12 2754 2743 11 0,40 2420 2411 9 0,37 2372 2361 11 0,46
HettingerCounty NorthDakota 3445 3442 3 0,09 2715 2709 6 0,22 2477 2465 12 0,48 2515 2502 13 0,52
KidderCounty NorthDakota 3332 3325 7 0,21 2753 2737 16 0,58 2435 2364 71 2,92 2414 2335 79 3,27
LaMoureCounty NorthDakota 5383 5375 8 0,15 4701 4675 26 0,55 4139 4105 34 0,82 4105 4069 36 0,88
LoganCounty NorthDakota 2847 2838 9 0,32 2308 2292 16 0,69 1990 1978 12 0,60 1985 1968 17 0,86
McHenryCounty NorthDakota 6528 6515 13 0,20 5987 5963 24 0,40 5395 5315 80 1,48 5505 5413 92 1,67
McIntoshCounty NorthDakota 4021 4015 6 0,15 3390 3362 28 0,83 2809 2771 38 1,35 2769 2730 39 1,41
McKenzieCounty NorthDakota 6383 6329 54 0,85 5737 5679 58 1,01 6360 6221 139 2,19 7019 6828 191 2,72
McLeanCounty NorthDakota 10457 10419 38 0,36 9311 9230 81 0,87 8962 8851 111 1,24 9068 8938 130 1,43
MercerCounty NorthDakota 9808 9766 42 0,43 8644 8612 32 0,37 8424 8303 121 1,44 8449 8315 134 1,59
MortonCounty NorthDakota 23700 23626 74 0,31 25303 25139 164 0,65 27471 27071 400 1,46 27734 27319 415 1,50
MountrailCounty NorthDakota 7021 6996 25 0,36 6631 6544 87 1,31 7673 7387 286 3,73 8097 7758 339 4,19
NelsonCounty NorthDakota 4410 4402 8 0,18 3715 3709 6 0,16 3126 3093 33 1,06 3057 3021 36 1,18
OliverCounty NorthDakota 2381 2377 4 0,17 2065 2052 13 0,63 1846 1827 19 1,03 1830 1811 19 1,04
PembinaCounty NorthDakota 9238 9151 87 0,94 8585 8321 264 3,08 7413 7223 190 2,56 7342 7135 207 2,82
PierceCounty NorthDakota 5052 5051 1 0,02 4675 4647 28 0,60 4357 4313 44 1,01 4375 4324 51 1,17
RamseyCounty NorthDakota 12681 12632 49 0,39 12066 12003 63 0,52 11451 11314 137 1,20 11452 11285 167 1,46
RansomCounty NorthDakota 5921 5897 24 0,41 5890 5842 48 0,81 5457 5391 66 1,21 5403 5330 73 1,35
RenvilleCounty NorthDakota 3160 3154 6 0,19 2610 2591 19 0,73 2470 2446 24 0,97 2490 2462 28 1,12
RichlandCounty NorthDakota 18148 18102 46 0,25 17998 17875 123 0,68 16321 16050 271 1,66 16245 15928 317 1,95
RoletteCounty NorthDakota 12772 12707 65 0,51 13674 13564 110 0,80 13937 13804 133 0,95 14206 14010 196 1,38
SargentCounty NorthDakota 4549 4539 10 0,22 4366 4334 32 0,73 3829 3778 51 1,33 3798 3732 66 1,74
SheridanCounty NorthDakota 2148 2147 1 0,05 1710 1704 6 0,35 1321 1305 16 1,21 1309 1294 15 1,15
SiouxCounty NorthDakota 3761 3732 29 0,77 4044 3979 65 1,61 4153 4071 82 1,97 4280 4191 89 2,08
SlopeCounty NorthDakota 907 906 1 0,11 767 766 1 0,13 727 715 12 1,65 718 707 11 1,53
StarkCounty NorthDakota 22832 22706 126 0,55 22636 22400 236 1,04 24199 23745 454 1,88 25177 24573 604 2,40
SteeleCounty NorthDakota 2420 2415 5 0,21 2258 2254 4 0,18 1975 1955 20 1,01 1950 1923 27 1,38
StutsmanCounty NorthDakota 22241 22157 84 0,38 21908 21704 204 0,93 21100 20739 361 1,71 21062 20695 367 1,74
TownerCounty NorthDakota 3627 3622 5 0,14 2876 2871 5 0,17 2246 2236 10 0,45 2264 2251 13 0,57
TraillCounty NorthDakota 8752 8651 101 1,15 8477 8292 185 2,18 8121 7907 214 2,64 8147 7944 203 2,49
